timestamp,event_type,details,window_title,application,bbox_x,bbox_y,bbox_width,bbox_height
2025-08-01 11:13:36,keypress,unknown_event,Vscode,vscode,,,,
2025-08-01 11:13:40,mousemove,drag,Vscode,vscode,,,,
2025-08-01 11:13:41,mousemove,drag,https://example.com/home,chrome_tab_1,,,,
2025-08-01 11:13:45,keypress,Ctrl+C,Vscode,vscode,,,,
2025-08-01 11:13:55,click,right_click,Cmd,cmd,336,492,158,152
2025-08-01 11:14:04,keypress,Ctrl+V,Vscode,vscode,,,,
2025-08-01 11:14:05,keypress,Ctrl+V,Cmd,cmd,,,,
2025-08-01 11:14:12,keypress,key_B,Cmd,cmd,,,,
2025-08-01 11:14:20,keypress,Ctrl+C,Cmd,cmd,,,,
2025-08-01 11:14:30,keypress,key_B,https://example.com/settings,chrome_tab_2,,,,
2025-08-01 11:14:34,click,unknown_event,https://example.com/dashboard,chrome_tab_1,1433,562,92,40
2025-08-01 11:14:38,click,left_click,Cmd,cmd,707,993,10,165
2025-08-01 11:14:44,mousemove,unknown_event,Cmd,cmd,,,,
2025-08-01 11:14:48,scroll,scroll_up,https://example.com/dashboard,chrome_tab_1,,,,
2025-08-01 11:14:51,mousemove,drag,https://another.com/page1,chrome_tab_2,,,,
2025-08-01 11:15:00,mousemove,drag,Vscode,vscode,,,,
2025-08-01 11:15:01,mousemove,drag,Outlook,outlook,,,,
2025-08-01 11:15:06,click,right_click,Cmd,cmd,499,556,117,88
2025-08-01 11:15:13,mousemove,drag,https://example.com/settings,chrome_tab_2,,,,
2025-08-01 11:15:23,mousemove,drag,Outlook,outlook,,,,
2025-08-01 11:15:33,scroll,scroll_down,Cmd,unknown_app_6,,,,
2025-08-01 11:15:43,mousemove,move,Excel,excel,,,,
2025-08-01 11:15:47,click,double_click,https://another.com/page1,chrome_tab_1,17,1070,60,88
2025-08-01 11:15:48,scroll,scroll_up,Excel,excel,,,,
2025-08-01 11:15:55,scroll,scroll_up,Vscode,vscode,,,,
2025-08-01 11:15:59,click,left_click,https://example.com/dashboard,chrome_tab_1,470,1037,14,44
2025-08-01 11:16:07,scroll,scroll_up,Outlook,outlook,,,,
2025-08-01 11:16:11,scroll,scroll_up,Notepad,notepad,,,,
2025-08-01 11:16:20,mousemove,drag,Excel,excel,,,,
2025-08-01 11:16:25,keypress,Enter,Vscode,vscode,,,,
2025-08-01 11:16:30,click,right_click,Outlook,outlook,1816,824,84,165
2025-08-01 11:16:36,keypress,Ctrl+V,Cmd,unknown_app_4,,,,
2025-08-01 11:16:39,mousemove,move,Vscode,vscode,,,,
2025-08-01 11:16:43,mousemove,drag,Excel,excel,,,,
2025-08-01 11:16:47,mousemove,move,Outlook,outlook,,,,
2025-08-01 11:16:52,scroll,scroll_up,Excel,excel,,,,
2025-08-01 11:16:58,click,right_click,Outlook,outlook,556,16,147,29
2025-08-01 11:17:00,mousemove,drag,https://another.com/page1,chrome_tab_1,,,,
2025-08-01 11:17:01,scroll,scroll_down,Excel,excel,,,,
2025-08-01 11:17:10,click,double_click,Outlook,outlook,1318,874,162,79
2025-08-01 11:17:14,scroll,scroll_up,Cmd,cmd,,,,
2025-08-01 11:17:16,mousemove,move,Outlook,outlook,,,,
2025-08-01 11:17:26,scroll,scroll_down,Excel,excel,,,,
2025-08-01 11:17:32,mousemove,drag,https://another.com/page2,chrome_tab_2,,,,
2025-08-01 11:17:39,click,double_click,Excel,excel,1627,95,105,135
2025-08-01 11:17:42,scroll,scroll_up,Cmd,cmd,,,,
2025-08-01 11:17:43,mousemove,drag,Outlook,outlook,,,,
2025-08-01 11:17:51,mousemove,drag,https://another.com/page1,chrome_tab_1,,,,
2025-08-01 11:17:55,scroll,scroll_down,https://example.com/login,chrome_tab_1,,,,
2025-08-01 11:17:59,click,double_click,Vscode,vscode,163,451,183,173
2025-08-01 11:18:08,mousemove,move,Outlook,outlook,,,,
2025-08-01 11:18:15,click,left_click,Cmd,cmd,1719,993,57,178
2025-08-01 11:18:16,keypress,Enter,https://example.com/login,chrome_tab_2,,,,
2025-08-01 11:18:20,scroll,scroll_down,https://example.com/home,chrome_tab_2,,,,
2025-08-01 11:18:21,click,double_click,https://example.com/settings,chrome_tab_1,748,22,65,121
2025-08-01 11:18:23,click,left_click,https://another.com/page1,chrome_tab_1,574,681,134,125
2025-08-01 11:18:24,keypress,key_B,,outlook,,,,
2025-08-01 11:18:33,mousemove,drag,Notepad,notepad,,,,
2025-08-01 11:18:41,click,double_click,https://example.com/login,chrome_tab_1,1277,636,33,18
2025-08-01 11:18:42,click,right_click,Excel,excel,1456,231,108,18
2025-08-01 11:18:48,mousemove,drag,Outlook,outlook,,,,
2025-08-01 11:18:50,keypress,Ctrl+C,https://example.com/settings,chrome_tab_1,,,,
2025-08-01 11:18:56,mousemove,move,Outlook,outlook,,,,
2025-08-01 11:19:06,scroll,scroll_up,https://example.com/dashboard,chrome_tab_1,,,,
2025-08-01 11:19:12,mousemove,move,Vscode,vscode,,,,
2025-08-01 11:19:17,scroll,scroll_up,https://example.com/login,chrome_tab_1,,,,
2025-08-01 11:19:19,mousemove,move,https://example.com/home,chrome_tab_2,,,,
2025-08-01 11:19:25,click,left_click,Notepad,notepad,1825,849,162,114
2025-08-01 11:19:27,keypress,key_A,Excel,excel,,,,
2025-08-01 11:19:28,keypress,key_A,Cmd,cmd,,,,
2025-08-01 11:19:31,click,left_click,Vscode,vscode,610,312,114,155
2025-08-01 11:19:35,scroll,scroll_up,Outlook,outlook,,,,
2025-08-01 11:19:44,scroll,scroll_down,https://example.com/home,chrome_tab_1,,,,
2025-08-01 11:19:48,keypress,Enter,Outlook,outlook,,,,
2025-08-01 11:19:50,keypress,Enter,Vscode,vscode,,,,
2025-08-01 11:19:56,click,right_click,Notepad,notepad,702,671,129,139
2025-08-01 11:19:59,scroll,scroll_up,Notepad,notepad,,,,
2025-08-01 11:20:01,scroll,scroll_up,Cmd,cmd,,,,
2025-08-01 11:20:09,mousemove,move,Vscode,vscode,,,,
2025-08-01 11:20:15,mousemove,move,Outlook,outlook,,,,
2025-08-01 11:20:16,mousemove,move,Outlook,outlook,,,,
2025-08-01 11:20:23,click,left_click,https://another.com/page1,chrome_tab_2,1417,938,127,38
2025-08-01 11:20:29,scroll,scroll_down,Notepad,notepad,,,,
2025-08-01 11:20:30,keypress,key_B,https://example.com/login,chrome_tab_2,,,,
2025-08-01 11:20:39,scroll,scroll_up,https://example.com/login,chrome_tab_2,,,,
2025-08-01 11:20:46,mousemove,move,Notepad,notepad,,,,
2025-08-01 11:20:48,keypress,Ctrl+V,Vscode,vscode,,,,
2025-08-01 11:20:49,scroll,scroll_up,,chrome_tab_1,,,,
2025-08-01 11:20:50,keypress,Ctrl+V,Vscode,vscode,,,,
2025-08-01 11:21:00,keypress,Ctrl+C,https://example.com/home,chrome_tab_1,,,,
2025-08-01 11:21:03,click,right_click,Vscode,vscode,1783,821,171,194
2025-08-01 11:21:07,mousemove,drag,Excel,excel,,,,
2025-08-01 11:21:15,keypress,Enter,Cmd,cmd,,,,
2025-08-01 11:21:20,mousemove,drag,https://example.com/login,chrome_tab_2,,,,
2025-08-01 11:21:23,keypress,Enter,Outlook,outlook,,,,
2025-08-01 11:21:30,keypress,key_A,Outlook,outlook,,,,
2025-08-01 11:21:37,keypress,key_A,Excel,excel,,,,
2025-08-01 11:21:39,mousemove,move,https://another.com/page1,chrome_tab_1,,,,
2025-08-01 11:21:48,keypress,Enter,https://example.com/login,chrome_tab_1,,,,
2025-08-01 11:21:55,click,right_click,Excel,excel,1553,381,15,42
2025-08-01 11:21:59,scroll,scroll_up,Excel,excel,,,,
2025-08-01 11:22:01,mousemove,drag,Cmd,cmd,,,,
2025-08-01 11:22:04,click,double_click,Notepad,notepad,1870,770,112,114
2025-08-01 11:22:11,scroll,scroll_down,Outlook,outlook,,,,
2025-08-01 11:22:13,scroll,scroll_down,https://example.com/dashboard,chrome_tab_1,,,,
2025-08-01 11:22:18,click,right_click,,chrome_tab_2,708,1015,157,170
2025-08-01 11:22:24,mousemove,drag,Outlook,outlook,,,,
2025-08-01 11:22:31,click,left_click,Excel,excel,631,667,96,177
2025-08-01 11:22:33,mousemove,drag,Outlook,outlook,,,,
2025-08-01 11:22:39,scroll,scroll_up,https://another.com/page1,chrome_tab_2,,,,
2025-08-01 11:22:44,keypress,key_A,https://example.com/login,chrome_tab_2,,,,
2025-08-01 11:22:48,click,double_click,https://example.com/settings,chrome_tab_2,93,784,197,67
2025-08-01 11:22:51,mousemove,drag,Outlook,outlook,,,,
2025-08-01 11:23:00,keypress,key_B,https://example.com/settings,unknown_app_7,,,,
2025-08-01 11:23:02,mousemove,drag,Notepad,notepad,,,,
2025-08-01 11:23:03,scroll,scroll_up,https://example.com/login,chrome_tab_1,,,,
2025-08-01 11:23:08,click,right_click,https://another.com/page1,chrome_tab_1,821,658,29,50
2025-08-01 11:23:16,scroll,scroll_up,Notepad,notepad,,,,
2025-08-01 11:23:18,mousemove,drag,Notepad,notepad,,,,
2025-08-01 11:23:25,mousemove,move,Outlook,outlook,,,,
2025-08-01 11:23:31,scroll,scroll_up,Excel,excel,,,,
2025-08-01 11:23:35,scroll,scroll_down,https://example.com/login,chrome_tab_1,,,,
2025-08-01 11:23:42,scroll,scroll_up,Notepad,notepad,,,,
2025-08-01 11:23:45,keypress,key_A,Vscode,vscode,,,,
2025-08-01 11:23:49,click,left_click,https://example.com/settings,chrome_tab_1,1486,749,80,104
2025-08-01 11:23:52,click,right_click,Excel,excel,795,764,171,22
2025-08-01 11:24:02,scroll,scroll_up,Excel,excel,,,,
2025-08-01 11:24:08,scroll,scroll_down,Cmd,cmd,,,,
2025-08-01 11:24:18,click,double_click,Vscode,vscode,647,227,107,193
2025-08-01 11:24:22,click,left_click,https://example.com/home,chrome_tab_1,1496,923,41,190
2025-08-01 11:24:27,mousemove,move,Cmd,cmd,,,,
2025-08-01 11:24:34,mousemove,drag,https://example.com/login,chrome_tab_2,,,,
2025-08-01 11:24:40,mousemove,move,Outlook,outlook,,,,
2025-08-01 11:24:48,mousemove,move,Cmd,cmd,,,,
2025-08-01 11:24:53,keypress,Ctrl+C,Notepad,notepad,,,,
2025-08-01 11:24:57,click,left_click,Excel,excel,461,1029,122,183
2025-08-01 11:24:58,keypress,Ctrl+V,Outlook,outlook,,,,
2025-08-01 11:25:00,keypress,key_B,Cmd,cmd,,,,
2025-08-01 11:25:01,keypress,Ctrl+C,Notepad,notepad,,,,
2025-08-01 11:25:06,keypress,Ctrl+V,https://example.com/login,chrome_tab_1,,,,
2025-08-01 11:25:07,keypress,Enter,https://another.com/page1,chrome_tab_2,,,,
2025-08-01 11:25:15,click,double_click,Notepad,notepad,31,857,77,71
2025-08-01 11:25:16,click,left_click,Notepad,notepad,387,63,35,151
2025-08-01 11:25:19,scroll,scroll_down,https://example.com/home,chrome_tab_1,,,,
2025-08-01 11:25:21,click,right_click,https://another.com/page1,chrome_tab_2,484,256,31,164
2025-08-01 11:25:23,mousemove,drag,Vscode,vscode,,,,
2025-08-01 11:25:26,click,right_click,Outlook,outlook,275,432,187,55
2025-08-01 11:25:36,click,right_click,Cmd,cmd,1393,230,189,185
2025-08-01 11:25:46,mousemove,move,https://example.com/home,unknown_app_2,,,,
2025-08-01 11:25:51,click,left_click,https://another.com/page1,chrome_tab_1,701,296,156,67
2025-08-01 11:25:59,mousemove,drag,https://example.com/login,chrome_tab_1,,,,
2025-08-01 11:26:01,mousemove,drag,Cmd,cmd,,,,
2025-08-01 11:26:05,keypress,Enter,https://another.com/page2,chrome_tab_1,,,,
2025-08-01 11:26:09,mousemove,move,https://another.com/page1,chrome_tab_1,,,,
2025-08-01 11:26:11,mousemove,drag,Cmd,cmd,,,,
2025-08-01 11:26:15,mousemove,move,Outlook,outlook,,,,
2025-08-01 11:26:16,scroll,scroll_up,Notepad,notepad,,,,
2025-08-01 11:26:21,click,left_click,Notepad,notepad,1347,755,58,175
2025-08-01 11:26:28,mousemove,move,https://example.com/settings,chrome_tab_2,,,,
2025-08-01 11:26:33,scroll,scroll_up,https://example.com/settings,chrome_tab_2,,,,
2025-08-01 11:26:42,mousemove,move,Outlook,outlook,,,,
2025-08-01 11:26:52,scroll,scroll_up,Cmd,cmd,,,,
2025-08-01 11:26:57,click,double_click,Excel,excel,1761,458,113,148
2025-08-01 11:27:01,scroll,scroll_up,https://example.com/settings,chrome_tab_1,,,,
2025-08-01 11:27:08,keypress,Ctrl+C,Notepad,notepad,,,,
2025-08-01 11:27:15,scroll,scroll_down,Excel,excel,,,,
2025-08-01 11:27:18,keypress,key_B,Notepad,notepad,,,,
2025-08-01 11:27:25,keypress,key_A,https://another.com/page1,chrome_tab_2,,,,
2025-08-01 11:27:31,click,left_click,Notepad,notepad,554,199,69,127
2025-08-01 11:27:36,keypress,unknown_event,Cmd,cmd,,,,
2025-08-01 11:27:38,scroll,scroll_up,Excel,excel,,,,
2025-08-01 11:27:40,scroll,scroll_down,Cmd,cmd,,,,
2025-08-01 11:27:44,keypress,key_A,https://example.com/settings,chrome_tab_2,,,,
2025-08-01 11:27:48,mousemove,unknown_event,https://another.com/page1,chrome_tab_2,,,,
2025-08-01 11:27:54,keypress,key_A,Outlook,outlook,,,,
2025-08-01 11:28:02,click,double_click,Cmd,cmd,1240,377,120,142
2025-08-01 11:28:12,mousemove,move,Cmd,cmd,,,,
2025-08-01 11:28:15,click,left_click,https://another.com/page1,chrome_tab_2,409,290,181,48
2025-08-01 11:28:25,mousemove,drag,https://example.com/dashboard,chrome_tab_1,,,,
2025-08-01 11:28:29,click,left_click,https://example.com/settings,chrome_tab_2,1266,838,186,27
2025-08-01 11:28:38,mousemove,move,https://another.com/page1,chrome_tab_2,,,,
2025-08-01 11:28:43,click,right_click,Vscode,vscode,1458,933,24,199
2025-08-01 11:28:49,scroll,scroll_up,https://another.com/page1,chrome_tab_2,,,,
2025-08-01 11:28:55,scroll,scroll_down,https://example.com/login,chrome_tab_1,,,,
2025-08-01 11:29:02,click,right_click,Excel,excel,450,886,59,126
2025-08-01 11:29:04,click,right_click,Vscode,vscode,1780,965,148,195
2025-08-01 11:29:11,scroll,scroll_up,https://example.com/home,chrome_tab_1,,,,
2025-08-01 11:29:14,scroll,scroll_up,Notepad,notepad,,,,
2025-08-01 11:29:21,mousemove,drag,https://example.com/settings,chrome_tab_1,,,,
2025-08-01 11:29:26,scroll,scroll_up,Cmd,cmd,,,,
2025-08-01 11:29:28,click,double_click,Notepad,notepad,1572,336,88,44
2025-08-01 11:29:36,mousemove,move,Outlook,outlook,,,,
2025-08-01 11:29:39,scroll,scroll_down,Cmd,cmd,,,,
2025-08-01 11:29:42,keypress,Ctrl+C,Excel,excel,,,,
2025-08-01 11:29:52,click,right_click,Excel,excel,72,718,35,193
2025-08-01 11:30:02,scroll,scroll_up,Outlook,outlook,,,,
2025-08-01 11:30:10,scroll,scroll_down,Vscode,vscode,,,,
2025-08-01 11:30:12,click,left_click,Notepad,notepad,1360,610,14,118
2025-08-01 11:30:18,keypress,Enter,https://example.com/settings,chrome_tab_1,,,,
2025-08-01 11:30:20,mousemove,move,https://another.com/page1,chrome_tab_1,,,,
2025-08-01 11:30:28,keypress,key_B,Outlook,outlook,,,,
2025-08-01 11:30:37,mousemove,move,https://example.com/dashboard,chrome_tab_2,,,,
2025-08-01 11:30:46,click,left_click,Cmd,cmd,742,1009,31,148
2025-08-01 11:30:48,click,left_click,,notepad,241,419,42,199
2025-08-01 11:30:51,keypress,Enter,https://example.com/home,unknown_app_5,,,,
2025-08-01 11:30:57,scroll,scroll_down,Vscode,vscode,,,,
2025-08-01 11:31:01,mousemove,drag,Vscode,vscode,,,,
2025-08-01 11:31:05,mousemove,move,https://another.com/page1,chrome_tab_2,,,,
2025-08-01 11:31:10,mousemove,drag,Excel,excel,,,,
2025-08-01 11:31:14,keypress,Ctrl+C,Outlook,outlook,,,,
2025-08-01 11:31:18,mousemove,move,Notepad,notepad,,,,
2025-08-01 11:31:19,scroll,scroll_down,Cmd,cmd,,,,
2025-08-01 11:31:29,mousemove,drag,https://another.com/page2,chrome_tab_2,,,,
2025-08-01 11:31:35,click,double_click,Outlook,outlook,65,224,43,52
2025-08-01 11:31:43,click,left_click,https://example.com/dashboard,chrome_tab_2,295,747,27,131
2025-08-01 11:31:45,click,double_click,Outlook,outlook,1262,454,184,111
2025-08-01 11:31:46,mousemove,move,Vscode,vscode,,,,
2025-08-01 11:31:56,keypress,Enter,Cmd,cmd,,,,
2025-08-01 11:32:04,keypress,Enter,Notepad,notepad,,,,
2025-08-01 11:32:05,mousemove,move,Excel,excel,,,,
2025-08-01 11:32:10,keypress,Enter,,vscode,,,,
2025-08-01 11:32:17,mousemove,drag,Excel,excel,,,,
2025-08-01 11:32:19,keypress,Ctrl+C,Outlook,outlook,,,,
2025-08-01 11:32:20,scroll,scroll_up,Cmd,cmd,,,,
2025-08-01 11:32:30,scroll,scroll_up,https://another.com/page1,chrome_tab_1,,,,
2025-08-01 11:32:35,click,right_click,https://example.com/settings,chrome_tab_2,1706,726,193,100
2025-08-01 11:32:36,scroll,scroll_up,Excel,excel,,,,
2025-08-01 11:32:46,mousemove,move,Cmd,cmd,,,,
2025-08-01 11:32:49,mousemove,drag,Excel,excel,,,,
2025-08-01 11:32:55,scroll,scroll_down,Notepad,notepad,,,,
2025-08-01 11:32:56,mousemove,move,Notepad,notepad,,,,
2025-08-01 11:33:05,scroll,unknown_event,Excel,excel,,,,
2025-08-01 11:33:14,mousemove,drag,Outlook,outlook,,,,
2025-08-01 11:33:17,click,right_click,Outlook,outlook,1138,672,104,99
2025-08-01 11:33:18,keypress,key_B,https://example.com/dashboard,chrome_tab_1,,,,
2025-08-01 11:33:23,click,double_click,https://example.com/settings,chrome_tab_1,1617,661,197,97
2025-08-01 11:33:24,mousemove,drag,Vscode,vscode,,,,
2025-08-01 11:33:31,scroll,scroll_down,Cmd,cmd,,,,
2025-08-01 11:33:40,mousemove,move,Excel,excel,,,,
2025-08-01 11:33:47,keypress,key_A,https://example.com/login,chrome_tab_1,,,,
2025-08-01 11:33:48,scroll,scroll_up,https://example.com/login,chrome_tab_2,,,,
2025-08-01 11:33:52,keypress,key_A,Cmd,cmd,,,,
2025-08-01 11:33:54,click,double_click,Vscode,vscode,88,946,39,102
2025-08-01 11:34:03,click,right_click,https://another.com/page2,chrome_tab_1,155,138,184,162
2025-08-01 11:34:04,scroll,scroll_up,Excel,excel,,,,
2025-08-01 11:34:09,scroll,scroll_down,Outlook,outlook,,,,
2025-08-01 11:34:11,scroll,unknown_event,https://another.com/page2,chrome_tab_1,,,,
2025-08-01 11:34:18,mousemove,drag,https://example.com/login,chrome_tab_1,,,,
2025-08-01 11:34:24,click,right_click,https://example.com/dashboard,chrome_tab_1,1203,399,56,189
2025-08-01 11:34:29,scroll,scroll_down,Outlook,outlook,,,,
2025-08-01 11:34:32,scroll,scroll_up,https://example.com/settings,chrome_tab_2,,,,
2025-08-01 11:34:41,keypress,key_B,Vscode,vscode,,,,
2025-08-01 11:34:47,click,right_click,Outlook,outlook,1682,311,107,143
2025-08-01 11:34:50,click,right_click,https://another.com/page2,chrome_tab_2,168,643,168,93
2025-08-01 11:34:57,scroll,scroll_up,Notepad,notepad,,,,
2025-08-01 11:34:58,keypress,key_B,,vscode,,,,
2025-08-01 11:35:05,mousemove,move,Cmd,cmd,,,,
2025-08-01 11:35:12,scroll,scroll_up,Notepad,notepad,,,,
2025-08-01 11:35:18,mousemove,drag,Excel,excel,,,,
2025-08-01 11:35:21,keypress,Enter,https://example.com/home,chrome_tab_2,,,,
2025-08-01 11:35:26,click,double_click,Vscode,vscode,1157,421,43,183
2025-08-01 11:35:29,mousemove,drag,https://example.com/settings,chrome_tab_2,,,,
2025-08-01 11:35:37,mousemove,move,https://another.com/page2,chrome_tab_2,,,,
2025-08-01 11:35:40,click,double_click,Vscode,vscode,1193,95,17,163
2025-08-01 11:35:47,scroll,scroll_up,Cmd,cmd,,,,
2025-08-01 11:35:55,mousemove,drag,Cmd,cmd,,,,
2025-08-01 11:35:58,click,double_click,https://example.com/login,chrome_tab_2,16,553,164,62
2025-08-01 11:36:01,scroll,scroll_down,https://another.com/page2,chrome_tab_1,,,,
2025-08-01 11:36:05,keypress,Ctrl+V,https://example.com/home,chrome_tab_1,,,,
2025-08-01 11:36:15,click,right_click,Outlook,outlook,508,995,76,21
2025-08-01 11:36:16,click,double_click,Cmd,cmd,1409,705,179,181
2025-08-01 11:36:18,click,double_click,Vscode,vscode,686,801,37,196
2025-08-01 11:36:25,click,double_click,Outlook,outlook,160,1049,147,118
2025-08-01 11:36:30,keypress,Ctrl+V,https://another.com/page1,chrome_tab_1,,,,
2025-08-01 11:36:39,click,left_click,Vscode,vscode,126,780,82,71
2025-08-01 11:36:44,scroll,scroll_up,Notepad,notepad,,,,
2025-08-01 11:36:45,mousemove,move,https://example.com/login,chrome_tab_2,,,,
2025-08-01 11:36:55,scroll,scroll_down,Notepad,notepad,,,,
2025-08-01 11:37:01,click,left_click,,chrome_tab_2,1508,599,196,171
2025-08-01 11:37:09,mousemove,move,Cmd,cmd,,,,
2025-08-01 11:37:13,click,double_click,Notepad,notepad,1075,779,180,199
2025-08-01 11:37:21,click,double_click,Vscode,vscode,555,188,13,20
2025-08-01 11:37:28,click,right_click,https://example.com/dashboard,chrome_tab_2,1145,830,106,199
2025-08-01 11:37:35,click,double_click,Outlook,outlook,1378,663,148,183
2025-08-01 11:37:44,scroll,scroll_up,Vscode,vscode,,,,
2025-08-01 11:37:49,mousemove,move,https://example.com/dashboard,chrome_tab_2,,,,
2025-08-01 11:37:57,scroll,scroll_up,Excel,excel,,,,
2025-08-01 11:37:58,scroll,scroll_down,Notepad,notepad,,,,
2025-08-01 11:38:06,keypress,Ctrl+C,Vscode,vscode,,,,
2025-08-01 11:38:11,click,right_click,Outlook,outlook,732,713,90,20
2025-08-01 11:38:18,mousemove,move,Vscode,vscode,,,,
2025-08-01 11:38:23,mousemove,move,Outlook,outlook,,,,
2025-08-01 11:38:32,keypress,key_B,Vscode,vscode,,,,
2025-08-01 11:38:34,click,left_click,Notepad,notepad,481,777,123,144
2025-08-01 11:38:41,mousemove,drag,Cmd,cmd,,,,
2025-08-01 11:38:50,click,right_click,https://another.com/page2,chrome_tab_2,702,381,53,197
2025-08-01 11:38:59,scroll,scroll_down,Excel,excel,,,,
2025-08-01 11:39:01,click,double_click,Vscode,vscode,1479,92,145,193
2025-08-01 11:39:07,keypress,Ctrl+V,https://example.com/dashboard,chrome_tab_2,,,,
2025-08-01 11:39:17,scroll,scroll_down,Excel,excel,,,,
2025-08-01 11:39:22,scroll,scroll_up,Excel,excel,,,,
2025-08-01 11:39:29,click,right_click,https://another.com/page1,chrome_tab_2,1676,841,162,170
2025-08-01 11:39:39,mousemove,move,https://example.com/settings,chrome_tab_2,,,,
2025-08-01 11:39:44,click,double_click,https://example.com/dashboard,chrome_tab_1,1031,684,104,103
2025-08-01 11:39:54,scroll,scroll_down,Outlook,outlook,,,,
2025-08-01 11:39:58,mousemove,move,Excel,excel,,,,
2025-08-01 11:40:04,mousemove,move,Cmd,cmd,,,,
2025-08-01 11:40:06,mousemove,move,Vscode,vscode,,,,
2025-08-01 11:40:08,mousemove,drag,Cmd,cmd,,,,
2025-08-01 11:40:15,mousemove,drag,Outlook,outlook,,,,
2025-08-01 11:40:21,click,left_click,Outlook,outlook,61,276,89,90
2025-08-01 11:40:23,mousemove,drag,Vscode,vscode,,,,
2025-08-01 11:40:25,mousemove,drag,https://another.com/page1,chrome_tab_1,,,,
2025-08-01 11:40:33,keypress,key_B,https://example.com/login,chrome_tab_1,,,,
2025-08-01 11:40:37,keypress,Enter,Excel,excel,,,,
2025-08-01 11:40:43,click,left_click,Notepad,notepad,351,724,117,46
2025-08-01 11:40:51,mousemove,move,Vscode,vscode,,,,
2025-08-01 11:40:59,click,left_click,https://another.com/page2,chrome_tab_2,494,653,144,44
2025-08-01 11:41:07,click,right_click,,notepad,25,682,52,120
2025-08-01 11:41:13,mousemove,move,https://another.com/page2,chrome_tab_2,,,,
2025-08-01 11:41:17,click,right_click,https://another.com/page1,chrome_tab_2,1110,510,17,199
2025-08-01 11:41:23,scroll,scroll_down,Notepad,notepad,,,,
2025-08-01 11:41:28,mousemove,drag,https://example.com/settings,chrome_tab_2,,,,
2025-08-01 11:41:30,scroll,scroll_down,https://another.com/page1,chrome_tab_2,,,,
2025-08-01 11:41:31,click,right_click,Outlook,outlook,1392,135,166,135
2025-08-01 11:41:39,scroll,scroll_up,https://another.com/page2,chrome_tab_2,,,,
2025-08-01 11:41:49,mousemove,drag,Outlook,outlook,,,,
2025-08-01 11:41:50,keypress,key_A,https://example.com/home,chrome_tab_1,,,,
2025-08-01 11:41:59,click,double_click,https://example.com/dashboard,chrome_tab_1,259,34,68,196
2025-08-01 11:42:07,mousemove,move,Outlook,outlook,,,,
2025-08-01 11:42:15,scroll,scroll_down,Vscode,vscode,,,,
2025-08-01 11:42:19,scroll,scroll_up,Outlook,outlook,,,,
2025-08-01 11:42:26,mousemove,drag,Outlook,outlook,,,,
2025-08-01 11:42:30,mousemove,drag,Outlook,outlook,,,,
2025-08-01 11:42:32,mousemove,drag,Outlook,outlook,,,,
2025-08-01 11:42:39,scroll,scroll_up,Excel,excel,,,,
2025-08-01 11:42:44,mousemove,move,Excel,excel,,,,
2025-08-01 11:42:49,mousemove,move,Excel,excel,,,,
2025-08-01 11:42:57,click,left_click,Vscode,vscode,540,658,50,15
2025-08-01 11:43:04,mousemove,move,Excel,excel,,,,
2025-08-01 11:43:14,mousemove,drag,Notepad,notepad,,,,
2025-08-01 11:43:18,keypress,Ctrl+V,Cmd,cmd,,,,
2025-08-01 11:43:19,click,unknown_event,Excel,excel,695,558,181,21
2025-08-01 11:43:20,mousemove,drag,Outlook,outlook,,,,
2025-08-01 11:43:27,click,right_click,Excel,excel,1027,318,161,131
2025-08-01 11:43:30,click,double_click,Outlook,outlook,269,350,165,72
2025-08-01 11:43:34,mousemove,move,Outlook,outlook,,,,
2025-08-01 11:43:41,scroll,scroll_down,https://example.com/home,chrome_tab_1,,,,
2025-08-01 11:43:44,scroll,scroll_up,Vscode,vscode,,,,
2025-08-01 11:43:45,mousemove,drag,https://example.com/login,chrome_tab_1,,,,
2025-08-01 11:43:55,mousemove,drag,https://example.com/settings,chrome_tab_1,,,,
2025-08-01 11:44:05,scroll,scroll_up,Notepad,notepad,,,,
2025-08-01 11:44:06,mousemove,drag,https://example.com/login,chrome_tab_1,,,,
2025-08-01 11:44:10,click,right_click,Notepad,notepad,1913,989,46,22
2025-08-01 11:44:19,click,double_click,Excel,excel,1566,858,92,60
2025-08-01 11:44:29,keypress,Ctrl+C,https://example.com/login,chrome_tab_1,,,,
2025-08-01 11:44:38,mousemove,move,Excel,excel,,,,
2025-08-01 11:44:43,mousemove,drag,Excel,excel,,,,
2025-08-01 11:44:49,mousemove,drag,Excel,excel,,,,
2025-08-01 11:44:52,mousemove,drag,https://example.com/settings,chrome_tab_1,,,,
2025-08-01 11:44:55,mousemove,drag,Outlook,outlook,,,,
2025-08-01 11:44:57,click,right_click,Outlook,outlook,1285,253,127,14
2025-08-01 11:45:03,scroll,scroll_up,https://another.com/page1,chrome_tab_2,,,,
2025-08-01 11:45:08,keypress,Enter,https://another.com/page1,chrome_tab_1,,,,
2025-08-01 11:45:15,keypress,Ctrl+C,Excel,excel,,,,
2025-08-01 11:45:16,scroll,scroll_up,Vscode,vscode,,,,
2025-08-01 11:45:21,click,right_click,Excel,excel,486,302,129,66
2025-08-01 11:45:24,click,left_click,https://another.com/page2,chrome_tab_1,489,491,168,141
2025-08-01 11:45:34,mousemove,drag,https://another.com/page1,chrome_tab_2,,,,
